review_id,product_name,review_title,review_text,text,rating,sentiment,label,source_url
5360,Robot Vacuum,Bad purchase,The product arrived with problems and did not function properly. Customer service was not needed.,Bad purchase The product arrived with problems and did not function properly. Customer service was not needed.,2,Negative,0,compiled_dataset_placeholder
2405,Keyboard,Worth buying,"The setup was simple, the design is nice, and the performance has been strong so far. I used it for a few weeks before writing this review.","Worth buying The setup was simple, the design is nice, and the performance has been strong so far. I used it for a few weeks before writing this review.",4,Positive,1,compiled_dataset_placeholder
5665,Noise Cancelling Earbuds,Returned it,I ended up returning this because it did not work the way I needed it to. The packaging was simple.,Returned it I ended up returning this because it did not work the way I needed it to. The packaging was simple.,1,Negative,0,compiled_dataset_placeholder
5012,Phone Charger,Not worth the money,I had several issues with this product and would not recommend buying it. The packaging was simple.,Not worth the money I had several issues with this product and would not recommend buying it. The packaging was simple.,2,Negative,0,compiled_dataset_placeholder
5042,Fitness Tracker,Frustrating experience,The setup was confusing and the product did not work consistently. The packaging was simple.,Frustrating experience The setup was confusing and the product did not work consistently. The packaging was simple.,2,Negative,0,compiled_dataset_placeholder
7220,Phone Charger,It is okay,"The product works, but there are some things that could be improved. The packaging was simple.","It is okay The product works, but there are some things that could be improved. The packaging was simple.",3,Neutral,2,compiled_dataset_placeholder
5467,Backpack,Frustrating experience,The setup was confusing and the product did not work consistently. Shipping was also reasonable.,Frustrating experience The setup was confusing and the product did not work consistently. Shipping was also reasonable.,1,Negative,0,compiled_dataset_placeholder
6378,Coffee Maker,Returned it,I ended up returning this because it did not work the way I needed it to. I used it for a few weeks before writing this review.,Returned it I ended up returning this because it did not work the way I needed it to. I used it for a few weeks before writing this review.,1,Negative,0,compiled_dataset_placeholder
3536,Portable Monitor,Bad purchase,The product arrived with problems and did not function properly. The packaging was simple.,Bad purchase The product arrived with problems and did not function properly. The packaging was simple.,2,Negative,0,compiled_dataset_placeholder
614,Portable Monitor,Good everyday product,"This product is convenient, useful, and dependable for daily use. This review is based on regular home use.","Good everyday product This product is convenient, useful, and dependable for daily use. This review is based on regular home use.",4,Positive,1,compiled_dataset_placeholder
6748,Phone Charger,Decent but not perfect,"The product is usable, but the quality and performance could be better. This review is based on regular home use.","Decent but not perfect The product is usable, but the quality and performance could be better. This review is based on regular home use.",3,Neutral,2,compiled_dataset_placeholder
